Emotion,Gender,Talker,Cue,sentencenum,code,sentence,scoring word 1,scoring word 2,Arousal,Valence,Category_Accuracy,GoF,Percent_A,Percent_C,Percent_H,Percent_S,,,,
S,M,1,T,11,SM1T11,T71.  Theo discussed the client and the pole today,client,pole,29.147,32.726,0.9,75.44,0,0.1,0,0.9,,,,
H,F,3,M,17,HF3M17,M347.  Michael discussed the sheet and the wire today,sheet,wire,65.239,72.161,0.8,75.44625,0,0.2,0.8,0,,,,
H,F,2,V,18,HF2V18,V228.  Victor discussed the mule and the grant today,mule,grant,71.206,78.501,0.9,75.48125,0,0.1,0.9,0,,,,
C,F,2,V,8,CF2V08,V128.  Victor discussed the leaves and the tie today,leaves,tie,55.016,59.54,1,75.54571429,0,1,0,0,,,,
H,M,1,T,11,HM1T11,T101.  Theo discussed the advice and the shadow today,advice,shadow,62.299,71.944,0.7,75.5575,0,0.3,0.7,0,,,,
C,F,3,V,20,CF3V20,V260.  Victor discussed the beggar and the damage today,beggar,damage,56.717,62.392,0.9,75.56142857,0,0.9,0.1,0,,,,
H,F,2,V,4,HF2V04,V214.  Victor discussed the rate and the excuse today,rate,excuse,74.313,77.645,1,75.59625,0,0,1,0,,,,
H,M,3,T,5,HM3T05,T335.  Theo discussed the scale and the thread today,scale,thread,67.142,77,1,75.61,0,0,1,0,,,,
C,F,2,M,25,CF2M25,M145.  Michael discussed the robber and the sandals today,robber,sandals,49.271,58.908,1,75.61857143,0,1,0,0,,,,
H,F,2,M,22,HF2M22,M232.  Michael discussed the sole and the hedge today,sole,hedge,73.202,78.541,1,75.62,0,0,1,0,,,,
H,F,2,V,17,HF2V17,V227.  Victor discussed the suitcase and the fans today,suitcase,fans,73.475,78.669,1,75.6275,0,0,1,0,,,,
A,F,2,V,7,AF2V07,V157.  Victor discussed the crayon and the tavern today,crayon,tavern,75.796,22.229,1,75.65571429,1,0,0,0,,,,
H,M,3,V,9,HM3V09,V339.  Victor discussed the mine and the office today,mine,office,68.971,74.155,0.9,75.66142857,0,0.1,0.9,0,,,,
C,M,2,T,9,CM2T09,T129.  Theo discussed the acorn and the habit today,acorn,habit,41.522,58.054,0.9,75.67375,0,0.9,0.1,0,,,,
H,M,3,M,1,HM3M01,M331.  Michael discussed the throat and the swirl today,throat,swirl,68.127,76.27,0.8,75.68428571,0,0.2,0.8,0,,,,
C,M,3,T,23,CM3T23,T263.  Theo discussed the coach and the plum today,coach,plum,31.162,52.381,0.8,75.70875,0,0.8,0.1,0.1,,,,
C,F,3,T,30,CF3T30,T270.  Theo discussed the glitter and the harm today,glitter,harm,51.835,60.592,0.9,75.71428571,0,0.9,0.1,0,,,,
H,F,1,T,30,HF1T30,T120.  Theo discussed the past and the beer today ,past,beer,70.232,73.537,1,75.72125,0,0,1,0,,,,
H,M,3,V,5,HM3V05,V335.  Victor discussed the chase and the tree today,chase,tree,69.13,75.358,0.8,75.72714286,0,0.2,0.8,0,,,,
H,F,1,T,29,HF1T29,T119.  Theo discussed the game and the powder today,game,powder,69.736,73.697,0.9,75.73375,0,0.1,0.9,0,,,,
H,F,1,T,20,HF1T20,T110.  Theo discussed the hawk and the layer today,hawk,layer,71.571,72.239,1,75.74625,0,0,1,0,,,,
H,M,1,M,19,HM1M19,M109.  Michael discussed the detail and the license today,detail,license,63.223,70.841,0.6,75.74625,0,0.4,0.6,0,,,,
S,M,3,M,10,SM3M10,M310.  Michael discussed the distress and the surplus today,distress,surplus,24.042,31.615,0.7,75.75571429,0,0.3,0,0.7,,,,
H,M,1,T,19,HM1T19,T109.  Theo discussed the nozzle and the teacher today,nozzle,teacher,65.987,66.768,0.8,75.75875,0,0.2,0.8,0,,,,
H,M,1,V,2,HM1V02,V92.  Victor discussed the gun and the egg today,gun,egg,67.589,71.732,0.6,75.76,0,0.4,0.6,0,,,,
C,F,2,T,11,CF2T11,T131.  Theo discussed the promise and the hose today,promise,hose,51.515,62.847,1,75.77857143,0,1,0,0,,,,
H,F,2,V,8,HF2V08,V218.  Victor discussed the trust and the defeat today,trust,defeat,71.697,73.433,0.8,75.81,0,0.2,0.8,0,,,,
H,F,2,T,2,HF2T02,T212.  Theo discussed the grave and the chest today,grave,chest,72.048,79.965,0.9,75.81125,0,0.1,0.9,0,,,,
C,F,3,M,4,CF3M04,M244.  Michael discussed the share and the truck today,share,truck,57.396,63.441,0.8,75.84142857,0,0.8,0.2,0,,,,
H,F,3,V,28,HF3V28,V358.  Victor discussed the spare and the rebel today,spare,rebel,67.22,70.009,0.8,75.84375,0,0.2,0.8,0,,,,
H,F,1,M,27,HF1M27,M117.  Michael discussed the navy and the sermon today,navy,sermon,69.728,72.543,1,75.855,0,0,1,0,,,,
H,M,2,V,23,HM2V23,V233.  Victor discussed the motor and the nation today,motor,nation,63.07,70.182,0.8,75.85857143,0,0.2,0.8,0,,,,
C,M,1,M,16,CM1M16,M16.  Michael discussed the perfume and the barrel today,perfume,barrel,34.217,50.857,0.9,75.87125,0,0.9,0,0.1,,,,
C,M,2,M,28,CM2M28,M148.  Michael discussed the tomb and the scratch today,tomb,scratch,41.12,58.561,1,75.875,0,1,0,0,,,,
H,M,1,M,3,HM1M03,M93.  Michael discussed the crisis and the sandwich today,crisis,sandwich,65.971,65.483,0.6,75.87625,0,0.4,0.6,0,,,,
H,F,1,T,7,HF1T07,T97.  Theo discussed the actress and the meter today,actress,meter,69.388,72.924,1,75.88125,0,0,1,0,,,,
S,M,3,V,19,SM3V19,V319.  Victor discussed the saw and the cattle today,saw,cattle,24.348,28.379,0.9,75.88714286,0,0.1,0,0.9,,,,
C,F,1,V,25,CF1V25,V25.  Victor discussed the career and the lake today,career,lake,37.791,51.083,0.9,75.91,0,0.9,0,0.1,,,,
S,M,3,M,18,SM3M18,M318.  Michael discussed the senior and the distance today,senior,distance,23.981,26.332,1,75.93,0,0,0,1,,,,
S,M,3,M,17,SM3M17,M317.  Michael discussed the trout and the cramp today,trout,cramp,23.607,30.001,0.9,75.93857143,0,0.1,0,0.9,,,,
H,M,3,M,17,HM3M17,M347.  Michael discussed the sheet and the wire today,sheet,wire,67.923,73.892,0.8,75.97285714,0,0.2,0.8,0,,,,
H,M,3,V,19,HM3V19,V349.  Victor discussed the bang and the statue today,bang,statue,70.323,73.344,1,76.00142857,0,0,1,0,,,,
H,F,3,V,29,HF3V29,V359.  Victor discussed the calf and the swear today,calf,swear,68.317,73.094,0.9,76.005,0,0.1,0.9,0,,,,
H,M,3,M,3,HM3M03,M333.  Michael discussed the load and the smile today,load,smile,70.597,75.815,1,76.01714286,0,0,1,0,,,,
C,F,2,T,5,CF2T05,T125.  Theo discussed the dollar and the lesion today,dollar,lesion,50.302,64.713,1,76.02428571,0,1,0,0,,,,
H,M,3,V,16,HM3V16,V346.  Victor discussed the topic and the faucet today,topic,faucet,70.527,75.473,0.9,76.04428571,0,0.1,0.9,0,,,,
S,M,3,V,27,SM3V27,V327.  Victor discussed the pair and the grudge today,pair,grudge,27.538,33.891,0.7,76.05857143,0,0.3,0,0.7,,,,
H,F,3,V,18,HF3V18,V348.  Victor discussed the seller and the extent today,seller,extent,66.962,73.263,0.7,76.09375,0,0.3,0.7,0,,,,
C,F,2,V,14,CF2V14,V134.  Victor discussed the nerve and the product today,nerve,product,48.146,53.342,1,76.10428571,0,1,0,0,,,,
C,F,3,T,20,CF3T20,T260.  Theo discussed the storage and the elder today,storage,elder,58.725,64.204,1,76.13285714,0,1,0,0,,,,
H,F,1,V,7,HF1V07,V97.  Victor discussed the research and the beauty today,research,beauty,69.938,74.367,1,76.14125,0,0,1,0,,,,
C,M,1,M,13,CM1M13,M13.  Michael discussed the bottom and the cube today,bottom,cube,35.332,47.297,0.8,76.15125,0,0.8,0,0.2,,,,
H,F,1,V,24,HF1V24,V114.  Victor discussed the grass and the idea today,grass,idea,72.624,73.109,1,76.165,0,0,1,0,,,,
H,M,3,V,28,HM3V28,V358.  Victor discussed the spare and the rebel today,spare,rebel,68.773,75.116,0.9,76.19714286,0,0.1,0.9,0,,,,
H,F,1,V,25,HF1V25,V115.  Victor discussed the entrance and the mood today,entrance,mood,71.014,73.687,1,76.215,0,0,1,0,,,,
H,F,1,V,27,HF1V27,V117.  Victor discussed the acre and the poem today,acre,poem,68.488,71.941,0.9,76.22875,0,0.1,0.9,0,,,,
C,F,2,M,18,CF2M18,M138.  Michael discussed the wife and the district today,wife,district,49.635,61.317,1,76.23571429,0,1,0,0,,,,
C,F,3,V,4,CF3V04,V244.  Victor discussed the width and the beard today,width,beard,59.599,61.918,1,76.24,0,1,0,0,,,,
H,F,3,T,22,HF3T22,T352.  Theo discussed the foil and the tiger today,foil,tiger,68.289,75.764,0.9,76.24375,0,0.1,0.9,0,,,,
H,F,2,V,24,HF2V24,V234.  Victor discussed the scrape and the oboe today,scrape,oboe,69.554,77.235,0.9,76.2675,0,0.1,0.9,0,,,,
H,F,2,T,28,HF2T28,T238.  Theo discussed the lot and the garlic today,lot,garlic,71.884,78.318,0.9,76.285,0,0.1,0.9,0,,,,
H,F,2,V,16,HF2V16,V226.  Victor discussed the latch and the duty today,latch,duty,70.598,77.649,0.9,76.29125,0,0.1,0.9,0,,,,
H,F,1,M,28,HF1M28,M118.  Michael discussed the passport and the lung today,passport,lung,70.548,73.77,1,76.3175,0,0,1,0,,,,
H,F,2,M,25,HF2M25,M235.  Michael discussed the coil and the group today,coil,group,71.359,79.381,1,76.3925,0,0,1,0,,,,
H,M,3,V,25,HM3V25,V355.  Victor discussed the china and the thought today ,china,thought,66.515,73.403,1,76.39285714,0,0,1,0,,,,
H,M,3,T,25,HM3T25,T355.  Theo discussed the panic and the shell today,panic,shell,70.242,77.63,1,76.42142857,0,0,1,0,,,,
H,M,3,M,19,HM3M19,M349.  Michael discussed the stress and the tattoo today,stress,tattoo,68.438,71.968,0.9,76.42285714,0,0.1,0.9,0,,,,
H,M,3,V,11,HM3V11,V341.  Victor discussed the league and the splint today,league,splint,66.809,73.201,0.9,76.42285714,0,0.1,0.9,0,,,,
C,F,2,T,12,CF2T12,T132.  Theo discussed the crew and the side today,crew,side,47.204,64.159,0.9,76.42428571,0,0.9,0.1,0,,,,
C,F,2,V,27,CF2V27,V147.  Victor discussed the reindeer and the blast today,reindeer,blast,53.05,63.014,1,76.42857143,0,1,0,0,,,,
H,F,3,T,25,HF3T25,T355.  Theo discussed the panic and the shell today,panic,shell,68.195,71.203,0.8,76.435,0,0.2,0.8,0,,,,
C,M,2,M,19,CM2M19,M139.  Michael discussed the necklace and the crow today,necklace,crow,39.523,53.134,0.9,76.4425,0,0.9,0,0.1,,,,
H,M,1,V,16,HM1V16,V106.  Victor discussed the steam and the cancer today,steam,cancer,67.874,71.075,0.7,76.4425,0,0.3,0.7,0,,,,
H,M,1,M,13,HM1M13,M103.  Michael discussed the dolphin and the core today,dolphin,core,66.044,72.564,0.6,76.46,0,0.4,0.6,0,,,,
H,M,3,M,7,HM3M07,M337.  Michael discussed the shade and the launch today,shade,launch,68.724,74.662,0.9,76.46428571,0,0.1,0.9,0,,,,
H,M,3,M,13,HM3M13,M343.  Michael discussed the board and the travel today,board,travel,67.751,73.718,0.9,76.46571429,0,0.1,0.9,0,,,,
C,F,2,M,3,CF2M03,M123.  Michael discussed the rocket and the wall today,rocket,wall,53.672,61.367,0.9,76.48857143,0,0.9,0.1,0,,,,
S,M,3,T,25,SM3T25,T325.  Theo discussed the ship and the figure today,ship,figure,20.832,25.602,0.9,76.49428571,0,0.1,0,0.9,,,,
H,M,1,M,24,HM1M24,M114.  Michael discussed the mist and the noodle today,mist,noodle,64.895,72.197,0.8,76.5075,0,0.2,0.8,0,,,,
C,M,2,V,4,CM2V04,V124.  Victor discussed the weight and the knife today,weight,knife,38.611,56.393,0.9,76.51875,0,0.9,0.1,0,,,,
H,M,3,M,16,HM3M16,M346.  Michael discussed the coral and the vision today,coral,vision,73.13,76.11,1,76.53857143,0,0,1,0,,,,
C,F,2,T,27,CF2T27,T147.  Theo discussed the spider and the wax today,spider,wax,46.945,56.121,0.9,76.60571429,0,0.9,0,0.1,,,,
H,M,3,M,9,HM3M09,M339.  Michael discussed the sound and the mother today,sound,mother,70.354,75.343,0.7,76.67285714,0.1,0.2,0.7,0,,,,
H,M,3,T,4,HM3T04,T334.  Theo discussed the device and the smoke today,device,smoke,67.618,78.562,0.8,76.69714286,0,0.2,0.8,0,,,,
C,M,1,V,22,CM1V22,V22.  Victor discussed the mast and the critic today,mast,critic,40.862,54.051,0.9,76.71375,0,0.9,0,0.1,,,,
H,M,3,T,22,HM3T22,T352.  Theo discussed the foil and the tiger today,foil,tiger,67.355,76.351,0.9,76.72571429,0,0.1,0.9,0,,,,
H,M,3,M,20,HM3M20,M350.  Michael discussed the snarl and the gear today,snarl,gear,68.52,77.924,0.8,76.74,0,0.2,0.8,0,,,,
H,M,1,V,1,HM1V01,V91.  Victor discussed the mailbox and the badge today,mailbox,badge,68.976,72.956,0.7,76.76,0,0.3,0.7,0,,,,
C,M,2,M,5,CM2M05,M125.  Michael discussed the bathtub and the logic today,bathtub,logic,42.613,62.22,1,76.76625,0,1,0,0,,,,
H,F,2,V,12,HF2V12,V222.  Victor discussed the face and the stencil today,face,stencil,74.988,78.114,1,76.79125,0,0,1,0,,,,
H,M,3,M,26,HM3M26,M356.  Michael discussed the chance and the quote today,chance,quote,64.173,75.795,0.9,76.79714286,0,0.1,0.9,0,,,,
C,M,1,M,11,CM1M11,M11.  Michael discussed the rent and the cure today,rent,cure,33.728,48.822,0.7,76.7975,0,0.7,0,0.3,,,,
H,M,2,V,1,HM2V01,V211.  Victor discussed the hanger and the dock today,hanger,dock,63.677,69.025,0.7,76.80428571,0,0.3,0.7,0,,,,
H,M,3,T,17,HM3T17,T347.  Theo discussed the bomb and the tutor today,bomb,tutor,68.55,77.082,0.9,76.84142857,0,0.1,0.9,0,,,,
H,F,1,M,11,HF1M11,M101.  Michael discussed the football and the ash today,football,ash,69.321,74.455,1,76.865,0,0,1,0,,,,
C,F,2,V,16,CF2V16,V136.  Victor discussed the pool and the fleas today,pool,fleas,52.696,64.884,1,76.87,0,1,0,0,,,,
H,M,1,M,2,HM1M02,M92.  Michael discussed the dirt and the plea today,dirt,plea,64.55,72.005,0.6,76.8725,0,0.4,0.6,0,,,,
S,M,3,T,4,SM3T04,T304.  Theo discussed the token and the vapor today,token,vapor,24.65,30.298,0.9,76.87571429,0,0.1,0,0.9,,,,
A,F,2,V,16,AF2V16,V166.  Victor discussed the piece and the fluid today,piece,fluid,76.566,23.993,1,76.88571429,1,0,0,0,,,,
H,F,2,V,26,HF2V26,V236.  Victor discussed the sheep and the print today,sheep,print,73.391,72.33,1,76.88625,0,0,1,0,,,,
H,F,2,V,2,HF2V02,V212.  Victor discussed the dip and the teen today,dip,teen,73.99,76.226,1,76.9125,0,0,1,0,,,,
C,F,2,T,3,CF2T03,T123.  Theo discussed the senate and the leaf today,senate,leaf,49.807,64.064,0.9,76.94285714,0,0.9,0.1,0,,,,
H,M,3,T,15,HM3T15,T345.  Theo discussed the phone and the stamp today,phone,stamp,70.904,76.191,0.9,76.94285714,0,0.1,0.9,0,,,,
S,M,3,T,12,SM3T12,T312.  Theo discussed the canoe and the thing today,canoe,thing,22.443,24.405,0.9,76.97285714,0,0.1,0,0.9,,,,
H,F,1,M,29,HF1M29,M119.  Michael discussed the skate and the review today,skate,review,70.177,73.406,0.9,77.0175,0.1,0,0.9,0,,,,
C,F,3,M,9,CF3M09,M249.  Michael discussed the vowel and the station today,vowel,station,56.215,60.838,1,77.03714286,0,1,0,0,,,,
C,M,2,M,16,CM2M16,M136.  Michael discussed the snake and the guest today,snake,guest,41.671,56.242,1,77.09,0,1,0,0,,,,
H,M,1,T,15,HM1T15,T105.  Theo discussed the canvas and the forehead today,canvas,forehead,66.129,72.017,0.6,77.115,0,0.4,0.6,0,,,,
H,F,1,V,21,HF1V21,V111.  Victor discussed the cartoon and the fuel today,cartoon,fuel,70.932,76.108,1,77.115,0,0,1,0,,,,
H,M,3,T,9,HM3T09,T339.  Theo discussed the crash and the decline today,crash,decline,69.95,77.448,0.8,77.11571429,0,0.2,0.8,0,,,,
H,F,3,V,21,HF3V21,V351.  Victor discussed the skunk and the guilt today,skunk,guilt,68.561,73.313,0.9,77.11625,0,0.1,0.9,0,,,,
H,F,3,T,4,HF3T04,T334.  Theo discussed the device and the smoke today,device,smoke,69.404,73.915,0.8,77.1825,0,0.2,0.8,0,,,,
H,F,2,T,15,HF2T15,T225.  Theo discussed the voyage and the shoulder today,voyage,shoulder,70.708,77.292,0.9,77.20375,0,0.1,0.9,0,,,,
C,M,3,T,5,CM3T05,T245.  Theo discussed the other and the contest today,other,contest,36.535,52.077,0.8,77.23,0,0.8,0.1,0.1,,,,
H,F,2,M,20,HF2M20,M230.  Michael discussed the score and the radish today,score,radish,72.694,78.851,0.9,77.2525,0,0.1,0.9,0,,,,
H,F,3,V,12,HF3V12,V342.  Victor discussed the canal and the pigeon today,canal,pigeon,67.641,74.605,1,77.26125,0,0,1,0,,,,
H,F,2,V,1,HF2V01,V211.  Victor discussed the hanger and the dock today,hanger,dock,71.175,69.767,0.9,77.28,0,0.1,0.9,0,,,,
H,M,3,T,18,HM3T18,T348.  Theo discussed the toilet and the copy today,toilet,copy,72.442,76.899,1,77.29142857,0,0,1,0,,,,
H,F,2,V,29,HF2V29,V239.  Victor discussed the chicken and the phrase today,chicken,phrase,73.132,74.123,0.9,77.2975,0,0.1,0.9,0,,,,
H,F,2,M,23,HF2M23,M233.  Michael discussed the termites and the warden today,termites,warden,72.674,75.836,0.9,77.305,0,0.1,0.9,0,,,,
H,F,1,T,5,HF1T05,T95.  Theo discussed the blanket and the toy today,blanket,toy,68.073,74.771,1,77.32,0,0,1,0,,,,
H,M,3,M,27,HM3M27,M357.  Michael discussed the foul and the excess today,foul,excess,72.43,76.23,0.9,77.32,0,0.1,0.9,0,,,,
H,M,1,V,14,HM1V14,V104.  Victor discussed the tide and the proof today,tide,proof,64.46,75.593,0.9,77.3675,0,0.1,0.9,0,,,,
H,F,2,M,7,HF2M07,M217.  Michael discussed the outfit and the writing today,outfit,writing,71.683,74.985,0.9,77.38125,0,0.1,0.9,0,,,,
H,M,3,M,4,HM3M04,M334.  Michael discussed the cover and the strength today,cover,strength,69.817,76.698,0.9,77.39285714,0,0.1,0.9,0,,,,
H,F,2,T,12,HF2T12,T222.  Theo discussed the chalk and the leather today,chalk,leather,72.015,75.238,0.8,77.4075,0.1,0.1,0.8,0,,,,
H,F,2,T,6,HF2T06,T216.  Theo discussed the grace and the bib today,grace,bib,72.057,76.961,0.9,77.4075,0,0.1,0.9,0,,,,
H,M,1,V,29,HM1V29,V119.  Victor discussed the wine and the hero today,wine,hero,64.62,73.15,0.8,77.43,0.1,0.1,0.8,0,,,,
H,F,2,T,11,HF2T11,T221.  Theo discussed the counter and the fiction today,counter,fiction,73.373,78.775,0.9,77.46875,0,0.1,0.9,0,,,,
H,F,1,M,4,HF1M04,M94.  Michael discussed the risk and the ceiling today,risk,ceiling,68.5,73.185,1,77.49,0,0,1,0,,,,
C,F,2,T,16,CF2T16,T136.  Theo discussed the cream and the view today,cream,view,48.689,66.777,1,77.52714286,0,1,0,0,,,,
C,F,2,T,8,CF2T08,T128.  Theo discussed the ramp and the brow today,ramp,brow,52.452,63.999,0.9,77.59285714,0,0.9,0.1,0,,,,
C,F,3,M,28,CF3M28,M268.  Michael discussed the concrete and the sunlight today,concrete,sunlight,55.083,62.289,1,77.59428571,0,1,0,0,,,,
H,F,2,M,21,HF2M21,M231.  Michael discussed the surprise and the growl today,surprise,growl,73.389,72.636,0.9,77.5975,0,0.1,0.9,0,,,,
H,F,3,V,20,HF3V20,V350.  Victor discussed the sailor and the harp today,sailor,harp,71.368,73.377,0.9,77.62625,0,0.1,0.9,0,,,,
H,F,2,T,18,HF2T18,T228.  Theo discussed the vault and the squeak today,vault,squeak,72.441,76.898,0.9,77.635,0.1,0,0.9,0,,,,
A,F,2,T,17,AF2T17,T167.  Theo discussed the theatre and the farm today,theatre,farm,74.885,21.702,1,77.65142857,1,0,0,0,,,,
H,F,2,T,4,HF2T04,T214.  Theo discussed the crumb and the funnel today,crumb,funnel,70.528,78.136,1,77.67375,0,0,1,0,,,,
H,F,3,V,26,HF3V26,V356.  Victor discussed the drop and the shield today,drop,shield,65.319,74.866,0.9,77.69,0,0.1,0.9,0,,,,
H,M,1,V,10,HM1V10,V100.  Victor discussed the film and the blade today,film,blade,67.64,74.964,0.8,77.7225,0,0.2,0.8,0,,,,
H,M,3,T,27,HM3T27,T357.  Theo discussed the artist and the rumor today,artist,rumor,72.138,76.817,1,77.72428571,0,0,1,0,,,,
H,F,3,V,30,HF3V30,V360.  Victor discussed the freeze and the plot today,freeze,plot,68.633,73.334,0.9,77.76875,0,0.1,0.9,0,,,,
H,M,3,V,7,HM3V07,V337.  Victor discussed the braid and the truce today,braid,truce,71.947,76.252,0.8,77.77,0,0.2,0.8,0,,,,
H,F,2,V,6,HF2V06,V216.  Victor discussed the fur and the pace today,fur,pace,74.172,78.752,1,77.775,0,0,1,0,,,,
H,M,3,M,24,HM3M24,M354.  Michael discussed the course and the tassel today,course,tassel,69.139,71.064,0.9,77.82428571,0,0.1,0.9,0,,,,
H,F,2,V,15,HF2V15,V225.  Victor discussed the nephew and the syrup today,nephew,syrup,69.999,77.395,1,77.88125,0,0,1,0,,,,
H,F,2,T,24,HF2T24,T234.  Theo discussed the flap and the diet today,flap,diet,70.122,76.332,0.9,77.8875,0,0.1,0.9,0,,,,
H,M,3,V,24,HM3V24,V354.  Victor discussed the trait and the fairy today,trait,fairy,69.029,77.568,1,77.89857143,0,0,1,0,,,,
H,F,2,V,10,HF2V10,V220.  Victor discussed the wick and the rash today,wick,rash,74.073,77.457,0.9,77.965,0,0.1,0.9,0,,,,
H,F,1,V,9,HF1V09,V99.  Victor discussed the page and the leak today,page,leak,72.41,71.091,1,77.98875,0,0,1,0,,,,
H,F,2,M,19,HF2M19,M229.  Michael discussed the convict and the lather today,convict,lather,75.62,77.842,1,78.02625,0,0,1,0,,,,
H,F,3,T,21,HF3T21,T351.  Theo discussed the death and the slit today,death,slit,70.213,75.849,0.9,78.03,0,0.1,0.9,0,,,,
H,F,3,T,6,HF3T06,T336.  Theo discussed the cigar and the lines today,cigar,lines,65.888,71.215,0.8,78.05125,0,0.2,0.8,0,,,,
H,F,2,M,28,HF2M28,M238.  Michael discussed the troops and the magic today,troops,magic,70.262,73.223,1,78.11625,0,0,1,0,,,,
H,F,2,T,20,HF2T20,T230.  Theo discussed the doubt and the award today,doubt,award,73.911,80.019,1,78.12375,0,0,1,0,,,,
H,F,2,M,16,HF2M16,M226.  Michael discussed the mouth and the success today,mouth,success,69.252,75.991,1,78.1425,0,0,1,0,,,,
H,M,3,T,21,HM3T21,T351.  Theo discussed the death and the slit today,death,slit,65.79,75.857,0.8,78.15857143,0,0.2,0.8,0,,,,
H,F,2,T,27,HF2T27,T237.  Theo discussed the results and the llama today,results,llama,71.265,76.858,1,78.16625,0,0,1,0,,,,
H,M,1,T,30,HM1T30,T120.  Theo discussed the past and the beer today ,past,beer,64.909,72.003,0.8,78.19,0,0.2,0.8,0,,,,
H,M,3,T,13,HM3T13,T343.  Theo discussed the splash and the oil today,splash,oil,71.024,75.186,0.8,78.23285714,0,0.2,0.8,0,,,,
H,F,1,M,22,HF1M22,M112.  Michael discussed the tin and the back today,tin,back,70.182,73.438,1,78.23375,0,0,1,0,,,,
H,F,2,V,23,HF2V23,V233.  Victor discussed the motor and the nation today,motor,nation,71.946,76.545,1,78.24875,0,0,1,0,,,,
H,M,3,M,15,HM3M15,M345.  Michael discussed the cut and the rhyme today,cut,rhyme,68.35,78.602,0.9,78.28285714,0,0.1,0.9,0,,,,
H,F,2,M,11,HF2M11,M221.  Michael discussed the retreat and the ballet today,retreat,ballet,70.404,76.808,0.9,78.31875,0,0.1,0.9,0,,,,
C,F,2,V,29,CF2V29,V149.  Victor discussed the chairman and the shovel today,chairman,shovel,51.054,63.501,1,78.35142857,0,1,0,0,,,,
H,F,1,T,26,HF1T26,T116.  Theo discussed the mop and the bell today,mop,bell,71.469,74.256,1,78.3625,0,0,1,0,,,,
S,M,3,V,1,SM3V01,V301.  Victor discussed the mass and the supply today,mass,supply,21.053,28.659,0.9,78.36428571,0,0.1,0,0.9,,,,
H,M,1,T,12,HM1T12,T102.  Theo discussed the chart and the secret today,chart,secret,67.326,73.327,0.9,78.4325,0,0.1,0.9,0,,,,
S,F,1,M,28,SF1M28,M88.  Michael discussed the stool and the beef today,stool,beef,53.516,24.528,1,78.45625,0,0,0,1,,,,
H,F,2,T,22,HF2T22,T232.  Theo discussed the cart and the prize today,cart,prize,70.931,77.548,1,78.5075,0,0,1,0,,,,
C,F,2,M,28,CF2M28,M148.  Michael discussed the tomb and the scratch today,tomb,scratch,54.691,65.645,1,78.53285714,0,1,0,0,,,,
